id,article_id,citation_text,citation_hash,citation_type,author,year,title,source,position
1335,1052,Whorf (1956),92fe29a3c9ecafd7,author_year,Whorf,1956,,,4209
1336,1056,Ewald (2000),e2cc4bf664d59648,author_year,Ewald,2000,,,8804
1337,1070,Hovland (1992),72b9e7922c2aa0f7,author_year,Hovland,1992,,,3812
1339,1078,Rudimenta (1651),6785b66080feb06d,author_year,Rudimenta,1651,,,9361
1340,1095,"(Sapir, 1949)",8c0dc21ab480a8e4,parenthetical_comma,Sapir,1949,,,3201
1341,1111,Mandelbrot (1953),74ff932b30e2605f,author_year,Mandelbrot,1953,,,306
1342,1111,Rapoport (1982),f722dcd9b98dca0c,author_year,Rapoport,1982,,,382
1343,1111,Zipf (1949),435150055f23bcce,author_year,Zipf,1949,,,614
1344,1111,Altmann (1980),0b7fa9656fa7eca8,author_year,Altmann,1980,,,2119
1345,1112,Hrushovski (1974),6801159b1d8901e1,author_year,Hrushovski,1974,,,4482
1346,1112,Ragan (1996),27864fdefb2f4407,author_year,Ragan,1996,,,6891
1347,1117,(Nalolti 1992o),2afe533473e883bd,parenthetical,Nalolti,1992o,,,3539
1348,1124,Klein (2010),07d6179a5558a48d,author_year,Klein,2010,,,490
1349,1130,Cleaf (1969),6d9d1e1c5b2922a4,author_year,Cleaf,1969,,,6223
1350,1130,Hinskens (2005),7e73098c3ba22528,author_year,Hinskens,2005,,,6504
1351,1130,Jo (1987),ef0f4386c30b6c44,author_year,Jo,1987,,,7206
1352,1130,Jo (1988),5da9da310d461ce6,author_year,Jo,1988,,,7324
1353,1130,Charles (1973),e685b9b469bc4266,author_year,Charles,1973,,,7643
1354,1130,Charles (1984),5769095332a23734,author_year,Charles,1984,,,7839
1355,1130,Starna (1985),b83605c424ae58e1,author_year,Starna,1985,,,7998
1356,1130,Fenton (1987),7efbbad0f7cc8117,author_year,Fenton,1987,,,8162
1357,1130,Toon (2008),45fec6620ae0db0e,author_year,Toon,2008,,,8276
1358,1130,Loon (1980),681a9aaad01e59d3,author_year,Loon,1980,,,8939
1359,1130,Johannes (1643),e0d3fa728f399f80,author_year,Johannes,1643,,,9072
1360,1130,Jaap (2001),9e69603e1c11166d,author_year,Jaap,2001,,,9832
1361,1130,Jaap (2003),237d82eafd58f0a6,author_year,Jaap,2003,,,10075
1362,1130,(Buccini 2000),c5f0f6499d96be7a,parenthetical,Buccini,2000,,,1404
1363,1130,(January 1981),082be94c67fe6bca,parenthetical,January,1981,,,10677
1364,1142,Harris & Campbell (1995),f6936b5363157701,author_year,Harris & Campbell,1995,,,3265
1365,1142,(Firth 1930),579c169986f9d398,parenthetical,Firth,1930,,,1731
1366,1142,(Hockett 1954),a006e3385a05d100,parenthetical,Hockett,1954,,,2729
1367,1162,Historie (1871),a3e3187a527095cf,author_year,Historie,1871,,,3657
1368,1193,John (1982),da3315424d545d4a,author_year,John,1982,,,19
1369,1193,Pierre (1966),0952bba1e639c0f3,author_year,Pierre,1966,,,135
1370,1193,Pierre (1986),0cc51460f60d98e0,author_year,Pierre,1986,,,250
1371,1193,Pietro (2004),ea85836429e99662,author_year,Pietro,2004,,,473
1372,1193,Petr (1993),e65709df2e9bd719,author_year,Petr,1993,,,864
1373,1193,Richard (2004),e3bfd0d70140aaaf,author_year,Richard,2004,,,969
1374,1193,Peter (1999),2c2a9049e1134f5e,author_year,Peter,1999,,,1076
1375,1193,"Journal 
(2006)",8dde7bec528558c7,author_year,Journal,2006,,,1182
1377,1193,Jacques (1998),8389767847e3334d,author_year,Jacques,1998,,,2446
1378,1193,Walther (1962),344bcccd626a565f,author_year,Walther,1962,,,2725
1379,1193,Walther (1969),3e4bf54dc1af8d16,author_year,Walther,1969,,,2849
1380,1193,Walther (1971),a94058c35e2da498,author_year,Walther,1971,,,2990
1381,1193,Walther (1975),70c09c41298f77c5,author_year,Walther,1975,,,3166
1382,1193,Maurice (1972),9fb7c31856102a8a,author_year,Maurice,1972,,,3476
1383,1193,Maurice (1974),a4f4ecdde362c078,author_year,Maurice,1974,,,3623
1384,1193,Florence (1996),6fd6dcc9f00b6f9f,author_year,Florence,1996,,,3926
1385,1193,Piero (1966),ce05c06a238e9a12,author_year,Piero,1966,,,4255
1386,1193,Piero (1969a),a8565c02af724e68,author_year,Piero,1969a,,,4409
1387,1193,Piero (1969b),42ef434d55651cb9,author_year,Piero,1969b,,,4572
1388,1193,Piero (1971a),47d14544018fdd06,author_year,Piero,1971a,,,4778
1389,1193,Piero (1971),2bb393a5b58a16aa,author_year,Piero,1971,,,4924
1390,1193,Piero (1974),41db821966ffce35,author_year,Piero,1974,,,5040
1391,1193,Piero (1975),4d6a035ecb735242,author_year,Piero,1975,,,5142
1392,1193,"Society 
(1975)",b1fd8e400edd6632,author_year,Society,1975,,,5235
1393,1193,Piero (1977),b8dcc13b4149e065,author_year,Piero,1977,,,5276
1394,1193,Sergio (1980),5d5f1bc7b1f3551c,author_year,Sergio,1980,,,5562
1395,1193,Mirjo (1998),7e005f7c1bf8f8a1,author_year,Mirjo,1998,,,6021
1397,1193,Maurizio (1976),d11cb22d35157c34,author_year,Maurizio,1976,,,6405
1398,1193,Sylvia (1999),9bf38a3f2ec0ea51,author_year,Sylvia,1999,,,7041
1399,1218,Leslie (1970),e27b7da0e756c74e,author_year,Leslie,1970,,,4536
1400,1218,Ann (1995),30e69f0fa11171c8,author_year,Ann,1995,,,4706
1401,1218,Johanna (1975),ed2bcfd38623bb11,author_year,Johanna,1975,,,4883
1402,1218,Johanna (1980),8d68c004db52ea79,author_year,Johanna,1980,,,4976
1403,1218,Johanna (1981),a877eaa4bc7f179d,author_year,Johanna,1981,,,5098
1404,1218,Johanna (1984),01134c19729fc676,author_year,Johanna,1984,,,5209
1405,1218,Stevenson (1982),2baac87ce95ea28d,author_year,Stevenson,1982,,,5325
1406,1218,Johanna (1986),82869825939259cf,author_year,Johanna,1986,,,5397
1407,1218,Johanna (1989),03e8e018620ff96c,author_year,Johanna,1989,,,5502
1408,1218,Katherine (1996),50d50e48074da01e,author_year,Katherine,1996,,,6362
1409,1218,Watson (1984),2d5fd4cedb3d2e29,author_year,Watson,1984,,,6860
1410,1218,Gillian (1986),567e083f9f14b8a9,author_year,Gillian,1986,,,7029
1411,1218,Isabel (1958),58ba79656e56b8ef,author_year,Isabel,1958,,,7166
1412,1218,Carola (1993),055fca56c6c1b63f,author_year,Carola,1993,,,7376
1414,1218,Lloyd (1993),174150e3d0c33738,author_year,Lloyd,1993,,,7761
1415,1218,Alan (1984),8eb4b16154369e35,author_year,Alan,1984,,,8068
1416,1218,Anna (1972),6fa1d44c3c84f1ff,author_year,Anna,1972,,,8436
1417,1218,Anna (1977),162bb30a77839a76,author_year,Anna,1977,,,8526
1418,1218,Anna (1983),6ca064d84882627f,author_year,Anna,1983,,,8652
1419,1218,Anna (1985),e7892f562cdb51bc,author_year,Anna,1985,,,8724
1420,1218,Anna (1986),12c34058d2211d18,author_year,Anna,1986,,,8911
1421,1218,Breeze (1991),265229c18f18c948,author_year,Breeze,1991,,,9020
1422,1218,Ross (1992),b07c1f6f39f61769,author_year,Ross,1992,,,9243
1423,1218,(Autumn 1995),88575fa62cb5050e,parenthetical,Autumn,1995,,,4841
1424,1218,(Autumn 1993),449df20bb7546e25,parenthetical,Autumn,1993,,,7860
1425,1224,(Ehrich 1992),615c8e6dfebbc406,parenthetical,Ehrich,1992,,,3134
1426,1231,(Winter 2006),73c040db9c7d5a2e,parenthetical,Winter,2006,,,6044
1427,1240,"(Taibei, 2003)",c7b8dc9707b3dd50,parenthetical_comma,Taibei,2003,,,3135
1442,1250,"""(1997)",1114d592dcfd3e29,year_after_quote,1997,,,,21984
1447,1251,(Mantua 1615),a58aeead5593a1ed,parenthetical,Mantua,1615,,,8144
1448,1251,"""(1992)",120651f3bd645192,year_after_quote,1992,,,,23485
1483,1300,"(Frazier, 1978)",e76ff402a02e6d27,parenthetical_comma,Frazier,1978,,,1844
1484,1301,Saffran (1983),19bdd3942bb50392,author_year,Saffran,1983,,,1829
1485,1308,"(Nakratzas, 1992)",0b1413360a199d6d,parenthetical_comma,Nakratzas,1992,,,2485
1486,1309,"Amanuma
 (1974)",7a0753931313dd30,author_year,Amanuma,1974,,,306
1487,1309,Hisao (1998),fe46bfd62eb9ccb3,author_year,Hisao,1998,,,703
1488,1309,Charles (1808),6595771db00eb088,author_year,Charles,1808,,,925
1489,1309,Nils (1963),f88ad2f5b7b0ec7a,author_year,Nils,1963,,,1230
1490,1309,Hans (1964),a07106a831aff4df,author_year,Hans,1964,,,1440
1491,1309,Carl (1883),a407b2a1d6cdc21d,author_year,Carl,1883,,,1595
1492,1309,Robin (1974),d247911957fd7c2b,author_year,Robin,1974,,,1804
1493,1309,Robin (1989),10055a8610640755,author_year,Robin,1989,,,1934
1494,1309,Robin (1991),b8ec3b74cc3d0b63,author_year,Robin,1991,,,2013
1495,1309,Robin (1992),943e2d2403dd18ec,author_year,Robin,1992,,,2295
1496,1309,Robin (1993),df6309ae220d6c3a,author_year,Robin,1993,,,2528
1497,1309,Robin (1994),44dd55691321c78c,author_year,Robin,1994,,,2664
1498,1309,Robin (1995),43b06a2771435a63,author_year,Robin,1995,,,2753
1500,1309,"Samarin
 (1970)",a08ef063389da2a1,author_year,Samarin,1970,,,3368
1501,1309,Haruo (1994),1354bc46d7e20e87,author_year,Haruo,1994,,,3466
1502,1309,"Gerard
 (1965)",eb5024ebfb8de0f3,author_year,Gerard,1965,,,3712
1503,1309,Robert (1994),2788231fcadf1063,author_year,Robert,1994,,,3863
1504,1309,Walter (1966),09815623ed99bbed,author_year,Walter,1966,,,4466
1505,1309,Emile (1971b),453836a5b31ad47e,author_year,Emile,1971b,,,4545
1506,1309,"Varon
 (1933)",b1e1de792f9c3efe,author_year,Varon,1933,,,4679
1507,1309,"Neill
 (1981)",5e2ec27b7c7800bd,author_year,Neill,1981,,,4814
1508,1309,Brent (1994),619487d3a30eadf5,author_year,Brent,1994,,,4952
1509,1309,"Erikson
 (1958)",cca8147a7e1d4557,author_year,Erikson,1958,,,5317
1510,1309,Maurice (1891),efd68d2a2a07c044,author_year,Maurice,1891,,,5485
1511,1309,Maurice (1893),c6fd52e89cc9406c,author_year,Maurice,1893,,,5630
1512,1309,Maurice (1895),0908e64e8e75ab8e,author_year,Maurice,1895,,,5756
1513,1309,Morton (1953),8324b8b067c3875a,author_year,Morton,1953,,,5902
1514,1309,Dwight (1940),788a3c8e682847b5,author_year,Dwight,1940,,,6185
1515,1309,Dwight (1949),ff050000badbb2bd,author_year,Dwight,1949,,,6266
1516,1309,Dwight (1950),fd8ddf6b213f20dd,author_year,Dwight,1950,,,6376
1517,1309,Dwight (1965b),bfa114c45bb5c91d,author_year,Dwight,1965b,,,6570
1518,1309,Dwight (1980),10ebc51125fbcdd2,author_year,Dwight,1980,,,6645
1519,1309,"Little
 (1957)",bb7111f1be1edb11,author_year,Little,1957,,,6767
1520,1309,Erich (1944),dc151198700521a5,author_year,Erich,1944,,,7041
1521,1309,Charles (1765),2d195bd227f1a3a2,author_year,Charles,1765,,,7227
1522,1309,Roger (1956),396f2f00027ef317,author_year,Roger,1956,,,7386
1523,1309,Horowitz (1955),97a0dd36060d5c73,author_year,Horowitz,1955,,,7607
1524,1309,"Nuttall
 (1959)",29dc86ca3d455d6d,author_year,Nuttall,1959,,,7757
1525,1309,Karl (1933),a3fd3562e561814d,author_year,Karl,1933,,,7891
1526,1309,Denzel (1966),81289dac03965a63,author_year,Denzel,1966,,,8197
1527,1309,Maxime (1958),49982059f727e7e2,author_year,Maxime,1958,,,9054
1528,1309,Maxime (1962),94e24600dc8245a8,author_year,Maxime,1962,,,9197
1529,1309,Maxime (1964a),f5cb1b53302dd40b,author_year,Maxime,1964a,,,9295
1530,1309,Maxime (1964b),7aef23256706cbe4,author_year,Maxime,1964b,,,9466
1531,1309,Maxime (1965a),c1bb8b48e45f98df,author_year,Maxime,1965a,,,9591
1532,1309,Maxime (1965b),1f22c2a3c57d999d,author_year,Maxime,1965b,,,9728
1533,1309,Maxime (1966),f7b0f146eb340199,author_year,Maxime,1966,,,9814
1534,1309,Paul (1965),75d1490d2fa4c8d5,author_year,Paul,1965,,,10264
1535,1309,Leslie (1977),4bcc5a8b046da503,author_year,Leslie,1977,,,10410
1536,1309,"Copineau
 (1774)",5a2f84f60dbd9b5b,author_year,Copineau,1774,,,10509
1537,1309,Claude (1972),61a8f90412cd1c0e,author_year,Claude,1972,,,10627
1538,1309,David (1987),ae578db8a58fe9a1,author_year,David,1987,,,10959
1539,1309,Albert (1926),9c54ed81ddc41fbe,author_year,Albert,1926,,,11450
1540,1309,Otto (1925),96a7875b03e6fded,author_year,Otto,1925,,,11703
1541,1309,Otto (1938),2d7c59472b299676,author_year,Otto,1938,,,11869
1542,1309,Elias (1994),ba7727117a4cb2a6,author_year,Elias,1994,,,12033
1543,1309,Elias (1996),8e35a14b0207295b,author_year,Elias,1996,,,12242
1544,1309,Willem (1986),37ab5244766697a2,author_year,Willem,1986,,,12313
1545,1309,"Poldervaart
 (1987)",e616a42a31238cd0,author_year,Poldervaart,1987,,,12505
1546,1309,Gérard (1972),f15b60a59e059b3d,author_year,Gérard,1972,,,12615
1547,1309,Gérard (1976),36c68d2da6c15356,author_year,Gérard,1976,,,12765
1548,1309,Gérard (1979),3aa1eca6ded9f720,author_year,Gérard,1979,,,12933
1549,1309,Gérard (1994),5cbfa1ff1ddc7664,author_year,Gérard,1994,,,13133
1550,1309,Margarete (1940),698a2a72f45055bb,author_year,Margarete,1940,,,13742
1551,1309,Maria (1990),f6dbd098418b6d6e,author_year,Maria,1990,,,14357
1552,1309,Suitbert (1965),e1a841f266ec6f5f,author_year,Suitbert,1965,,,14521
1553,1309,Suitbert (1969),e2ea860b7301173c,author_year,Suitbert,1969,,,14640
1554,1309,Dorst (1965),336cdb3ce38d382f,author_year,Dorst,1965,,,14803
1555,1309,Rupert (1935),d4c98024efbeb3d1,author_year,Rupert,1935,,,15081
1556,1309,Rupert (1951),83399c6265d97771,author_year,Rupert,1951,,,15199
1557,1309,Eli (1967),7c76dabecbdb639c,author_year,Eli,1967,,,15430
1558,1309,Eli (1978),e4644c78543cb963,author_year,Eli,1978,,,15556
1559,1309,Ivan (1963),300e04af2591dc04,author_year,Ivan,1963,,,15701
1560,1309,Ivan (1979),6b3b9de29dfe5d05,author_year,Ivan,1979,,,15784
1561,1309,Ivan (1983),fcfdbd89879a0f5c,author_year,Ivan,1983,,,15858
1562,1309,Ivan (1988),7b22dae9b6dd6ee3,author_year,Ivan,1988,,,15946
1563,1309,Forrest (1988),fdd1002bb4bc8d8e,author_year,Forrest,1988,,,16128
1564,1309,Cron (1978),0b10a13fdf383529,author_year,Cron,1978,,,16247
1565,1309,Henri (1970),03d9c8936d5b97dd,author_year,Henri,1970,,,16575
1566,1309,Gustav (1969),038c433dd6b53ecd,author_year,Gustav,1969,,,17184
1567,1309,"Krasimira
 (1985)",d5a74fb8a28ce7b2,author_year,Krasimira,1985,,,17451
1568,1309,Jan (1940),753ad41883455be3,author_year,Jan,1940,,,17585
1569,1309,Jan (1948),00d9962ad3b4b831,author_year,Jan,1948,,,17874
1570,1309,Marina (1993),4d31e4390d88e4eb,author_year,Marina,1993,,,18101
1571,1309,Maurice (1901),3b9b846c634634bf,author_year,Maurice,1901,,,18299
1572,1309,Sapir (1978),16f10a5480e52fda,author_year,Sapir,1978,,,18467
1573,1309,Philip (1998),c21df5b6972f9ea5,author_year,Philip,1998,,,18684
1574,1309,Eric (1983),824799f74ac5737b,author_year,Eric,1983,,,18801
1575,1309,Togo (1958),97abd2746d4c41e1,author_year,Togo,1958,,,18899
1576,1309,Shoko (1994),6208d6f03932aeef,author_year,Shoko,1994,,,19335
1579,1309,"Ohala
 (1994)",dd01520e9f206e6c,author_year,Ohala,1994,,,20432
1581,1309,Mingyang (1991),e294609b7f66900a,author_year,Mingyang,1991,,,21252
1582,1309,"Johnson
 (1969)",deefdcaf09a6cce5,author_year,Johnson,1969,,,21474
1583,1309,Roman (1978a),73081a2fbc3efd6c,author_year,Roman,1978a,,,22668
1584,1309,Roman (1978b),72e4114c618084c8,author_year,Roman,1978b,,,22741
1585,1309,Waugh (1979),e779496379ac1f30,author_year,Waugh,1979,,,23182
1586,1309,Otto (1922a),ad7d4dfad4b2ca0f,author_year,Otto,1922a,,,23289
1587,1309,Otto (1933b),854f464fee35f2e3,author_year,Otto,1933b,,,23403
1588,1309,Shunde (1995),7ec39dc3a39b465d,author_year,Shunde,1995,,,23648
1589,1309,Olds (1964),fff8dcb596ff5e3d,author_year,Olds,1964,,,23919
1592,1309,Alfred (1961),d6260e3915b65e98,author_year,Alfred,1961,,,24953
1594,1309,Bernard (1962),60f516e3e8cedbc1,author_year,Bernard,1962,,,25159
1598,1309,Dale (1976),5ee1d134ceb70321,author_year,Dale,1976,,,25619
1599,1309,"Johnson
 (1971)",01e88e60bd0ed91d,author_year,Johnson,1971,,,25775
1600,1309,"Ehlinger
 (1968)",c5d93a2f926eb22c,author_year,Ehlinger,1968,,,25966
1601,1309,Asher (1975),64a31b106c2c8b38,author_year,Asher,1975,,,26089
1602,1309,"Levy
 (1977)",03d5005fd2391b40,author_year,Levy,1977,,,26216
1603,1309,Miroslav (1937),238afa9e19cae822,author_year,Miroslav,1937,,,26376
1604,1309,Miroslav (1939),32a8469a0fa24dbb,author_year,Miroslav,1939,,,26589
1605,1309,"Broadbent
 (1957)",b533f02355e618e9,author_year,Broadbent,1957,,,26970
1606,1309,George (1986),1e6cee6a0fbe3617,author_year,George,1986,,,27098
1607,1309,Margaret (1971),217b47a0e08e8578,author_year,Margaret,1971,,,27244
1608,1309,Margaret (1994),a9dd9f7ba32bea2e,author_year,Margaret,1994,,,27449
1609,1309,John (1979),925428175c1be8e6,author_year,John,1979,,,27832
1610,1309,John (1989),c47c517943212eb3,author_year,John,1989,,,27936
1611,1309,Adrienne (1996),31e6cf6511239d74,author_year,Adrienne,1996,,,28236
1612,1309,Anatoly (1990),007e07092856fc1c,author_year,Anatoly,1990,,,29049
1613,1309,Margaret (1993),a55fe7606519afce,author_year,Margaret,1993,,,29197
1614,1309,Margaret (1998),f29a2da0ae09c805,author_year,Margaret,1998,,,29310
1620,1309,"Brooks
 (1956)",e376eff4ed73d59b,author_year,Brooks,1956,,,30410
1621,1309,Amy (1982),c2bf26b444e43019,author_year,Amy,1982,,,30549
1622,1309,Bruce (1988),41444ae97418b634,author_year,Bruce,1988,,,30706
1623,1309,Hans (1952),4baa7d973c564c40,author_year,Hans,1952,,,30894
1624,1309,Hans (1957),8104999eb9d36024,author_year,Hans,1957,,,31011
1625,1309,Hans (1959),f8dfaf9de13a5c40,author_year,Hans,1959,,,31186
1626,1309,Hans (1969),6eba7a5a86122c5b,author_year,Hans,1969,,,31443
1627,1309,Hamp (1961),d1ba53fbed814dab,author_year,Hamp,1961,,,31835
1628,1309,Elmo (1962),b29f741956721131,author_year,Elmo,1962,,,31961
1630,1309,Marin (1636),9d8a716755b58e0d,author_year,Marin,1636,,,33564
1631,1309,Alberto (1990),65cd92ddec18dbd0,author_year,Alberto,1990,,,33644
1632,1309,Marianne (1982),e472b26afed6fdcf,author_year,Marianne,1982,,,33917
1633,1309,Johanna (1971),77fb3086de6b1057,author_year,Johanna,1971,,,34913
1635,1309,Charles (1834),3fbfda89cecccd6f,author_year,Charles,1834,,,35414
1636,1309,Wilhelm (1933),8530219c539fb41d,author_year,Wilhelm,1933,,,35656
1637,1309,Mary (1994),90530baa376f3061,author_year,Mary,1994,,,36309
1638,1309,"Haga
 (1963)",92052563849bcca6,author_year,Haga,1963,,,37297
1639,1309,Richard (1930),168a30f8edcc1de4,author_year,Richard,1930,,,37413
1640,1309,Michele (1970),44092fb429cda778,author_year,Michele,1970,,,37810
1641,1309,Arie (1984),4caef7cb7497770e,author_year,Arie,1984,,,38144
1642,1309,Arie (1989),0a95eace2343b382,author_year,Arie,1989,,,38273
1643,1309,Dmitriovitch (1916),e5d2e441eaaed3d2,author_year,Dmitriovitch,1916,,,38437
1644,1309,Charles (1949),c2d3a993708dc950,author_year,Charles,1949,,,39046
1645,1309,Martha (1986),460c669b3ee5579b,author_year,Martha,1986,,,39235
1646,1309,Gladys (1945),153e78146c97b435,author_year,Gladys,1945,,,39520
1647,1309,Richard (1980),d6c53a63b3dce66e,author_year,Richard,1980,,,39802
1649,1309,"Lawler
 (1981)",69f529647b893cf9,author_year,Lawler,1981,,,40193
1650,1309,Richard (1994),48d340046f83eed6,author_year,Richard,1994,,,40331
1651,1309,"Ross
 (1972)",1578d808b8a30f4e,author_year,Ross,1972,,,40498
1652,1309,"Gibson
 (1976)",e3894a98880064ab,author_year,Gibson,1976,,,40781
1653,1309,Jacques (1986),1b92c81e7347ee73,author_year,Jacques,1986,,,40917
1654,1309,Kimberly (1992),8cbc434d9e127ead,author_year,Kimberly,1992,,,41008
1655,1309,Edward (1911),52e14598542d19ae,author_year,Edward,1911,,,41194
1656,1309,Edward (1929),cc108019a259e9fc,author_year,Edward,1929,,,41407
1657,1309,Edward (1933),a242c4c3ee6619e4,author_year,Edward,1933,,,41520
1658,1309,Edward (1949),c6d7ac1ef702a26e,author_year,Edward,1949,,,41653
1659,1309,Ira (1981),2fedcc1b099ec144,author_year,Ira,1981,,,41740
1660,1309,"Bergh
 (1985)",4dee6411048ce27c,author_year,Bergh,1985,,,41993
1661,1309,"Jongman
 (1990)",05737e4a1b93cc5c,author_year,Jongman,1990,,,42511
1662,1309,"Markel
 (1967)",d0729898745351da,author_year,Markel,1967,,,43016
1663,1309,Michael (1994),b139daf81d5463f3,author_year,Michael,1994,,,43178
1664,1309,Alf (1928),ee8bf592048c8cf7,author_year,Alf,1928,,,43562
1665,1309,"Isaacson
 (1969)",c3bd54b1afcf2d56,author_year,Isaacson,1969,,,43715
1666,1309,Christine (1971),c0c26dca99c90a4c,author_year,Christine,1971,,,43897
1667,1309,"Barrett
 (1971)",5f33236b3ce61e50,author_year,Barrett,1971,,,44037
1668,1309,Kim (1963),e8b9c0c38915d33a,author_year,Kim,1963,,,44288
1669,1309,Kim (1966),964f95bc1f9ec366,author_year,Kim,1966,,,44393
1670,1309,"Taylor
 (1965)",708ea3eaffaae573,author_year,Taylor,1965,,,44571
1671,1309,"Taylor
 (1967)",83f8aaacdf771fcc,author_year,Taylor,1967,,,44700
1672,1309,Hartmut (1996),b50d7a52361be595,author_year,Hartmut,1996,,,45404
1673,1309,Fries (1933),b3da2ef14d88afdf,author_year,Fries,1933,,,46168
1674,1309,Stephen (1979),c360d2140ddf87c7,author_year,Stephen,1979,,,46359
1675,1309,Stephen (1949),529206b99ddc9938,author_year,Stephen,1949,,,46803
1676,1309,Henri (1984),0937d32c14c1643e,author_year,Henri,1984,,,47434
1677,1309,Katie (1990),4d24b0ee25fd407c,author_year,Katie,1990,,,48944
1678,1309,John (1653),e824aef416f64c60,author_year,John,1653,,,49184
1679,1309,Kemp (1972),903c572fd8aae24b,author_year,Kemp,1972,,,49258
1680,1309,Linda (1984b),104cc20066856a5c,author_year,Linda,1984b,,,49463
1681,1309,Linda (1987),25caec563bb86389,author_year,Linda,1987,,,49644
1682,1309,"Kaplan
 (1963)",07423397904b5d8c,author_year,Kaplan,1963,,,50754
1683,1309,Erik (1981),7406c0e041e8baff,author_year,Erik,1981,,,51566
1684,1309,Diedrich (1930),f40501a5b4eb6bee,author_year,Diedrich,1930,,,51631
1685,1309,Diedrich (1937),bf4b225ee401410a,author_year,Diedrich,1937,,,51707
1686,1309,Heinz (1954),4102616c6c663d38,author_year,Heinz,1954,,,52026
1687,1309,Li (1995),b9cfdfb7e1e43e09,author_year,Li,1995,,,52483
1692,1309,Tucker (1994),d5e49ce6012c85cc,author_year,Tucker,1994,,,54123
1693,1309,Karen (1976),8f3808f750b7efd1,author_year,Karen,1976,,,54514
1694,1309,Martyn (1931),0d9166e54f5f5eb2,author_year,Martyn,1931,,,55047
1695,1309,Martyn (1935),526cf300900aa176,author_year,Martyn,1935,,,55179
1696,1309,Martyn (1954),7c41de5c7c2e2f01,author_year,Martyn,1954,,,55266
1697,1309,Vilakazi (1958),86a5953511579b7e,author_year,Vilakazi,1958,,,55392
1698,1309,Edoabasi (1988a),c8bd83fb0cc1ed66,author_year,Edoabasi,1988a,,,55473
1699,1309,Edoabasi (1988b),2470ea53fcaf906c,author_year,Edoabasi,1988b,,,55656
1700,1309,Derek (1963),3e3fae6ff2d9e546,author_year,Derek,1963,,,55795
1701,1309,George (1962),4ec7e21a7f42e4a0,author_year,George,1962,,,56108
1702,1309,Namdi (1982),9156f08e66470382,author_year,Namdi,1982,,,56689
1703,1309,Namdi (1988a),dfdd824f803d4509,author_year,Namdi,1988a,,,56956
1704,1309,Namdi(1988b),eff8cb17b647ff7b,author_year,Namdi,1988b,,,57167
1705,1309,Jo (1968),2d30db9606f5d59a,author_year,Jo,1968,,,57566
1706,1309,"Rice
 (1989)",d748767a2d012b0e,author_year,Rice,1989,,,57804
1707,1309,Paul (1968),59289db53df5e6e1,author_year,Paul,1968,,,58041
1708,1309,"Primrose
 (1989)",67c1e42875626b4e,author_year,Primrose,1989,,,58887
1709,1309,Roger (1965),2735b64d1b9e20b6,author_year,Roger,1965,,,60888
1710,1309,Roger (1977),5da18a3b1409c56d,author_year,Roger,1977,,,61026
1711,1309,Kay (1965),ef2021116fa5acca,author_year,Kay,1965,,,61145
1712,1309,"Avakumovic
 (1950)",09902865f530963b,author_year,Avakumovic,1950,,,61273
1713,1309,Annelies (1927),316ad3fccf014518,author_year,Annelies,1927,,,61407
1714,1309,"Binet
 (1892)",1bcb23be212eb681,author_year,Binet,1892,,,61628
1715,1309,"Philippe
 (1892)",cd1f05283225198a,author_year,Philippe,1892,,,61971
1716,1309,Maxime (1960),43e3cd85e2e872f0,author_year,Maxime,1960,,,62272
1717,1309,Maxime (1961),1955a54dcead4576,author_year,Maxime,1961,,,62372
1718,1309,"Dudycha
 (1935)",2d540019102d5b79,author_year,Dudycha,1935,,,63773
1719,1309,Theodore (1892),c90341b9848a3f56,author_year,Theodore,1892,,,64053
1720,1309,Caleb (1962),f67dfd02440efbcc,author_year,Caleb,1962,,,64293
1721,1309,Eileen (1978),afdc35e991861cf2,author_year,Eileen,1978,,,65035
1722,1309,Roman (1968),83ed592196f593af,author_year,Roman,1968,,,65435
1723,1309,Barton (1972),ade058ed348f0f8c,author_year,Barton,1972,,,65613
1724,1309,Barton (1982),c48f1527c378bb12,author_year,Barton,1982,,,65744
1725,1309,Osgood (1942),0fe51b2deedbd7b3,author_year,Osgood,1942,,,65913
1726,1309,"Lauret
 and 
Duchaussoy
 (1887)",08fe8476d996a548,author_year,"Lauret
 and 
Duchaussoy",1887,,,67358
1727,1309,"Stevens
 (1966)",394abc51934bebb3,author_year,Stevens,1966,,,68515
1728,1309,"Eckerson
 (1942)",02d1a8296209be53,author_year,Eckerson,1942,,,68931
1729,1309,"Pedrono
 (1882)",be060cea9923d89d,author_year,Pedrono,1882,,,69481
1730,1309,"Werth
 (1949)",33fdea866b2f3cff,author_year,Werth,1949,,,70153
1731,1309,"Karwoski
 (1934)",2a603ede148c38c1,author_year,Karwoski,1934,,,70352
1732,1309,"Ausubel
 (1956)",586f93e2ccf83545,author_year,Ausubel,1956,,,70730
1733,1309,"Marks
 (1965)",355cb27becc38da3,author_year,Marks,1965,,,71149
1734,1309,Albert (1931b),2e53daf5fe3aede5,author_year,Albert,1931b,,,71379
1735,1309,"Cutsforth
 (1922)",78fa175e83f5f360,author_year,Cutsforth,1922,,,71644
1736,1309,Roland (1980),9ada582569d70282,author_year,Roland,1980,,,72565
1737,1309,Seymour (1957),90d4731e4503f186,author_year,Seymour,1957,,,72659
